,Equipment,Age
3319,1161534.0,12.0
3320,1087471.0,14.0
3321,1124644.0,12.0
3322,1149745.0,15.0
3323,108508.0,15.0
3324,1022843.0,12.0
3325,1058845.0,14.0
3326,1156945.0,11.0
3327,1164102.0,11.0
3328,1020130.0,11.0
3329,1162632.0,14.0
3330,108265.0,13.0
3331,1053797.0,12.0
3332,1132534.0,10.0
3333,1163904.0,14.0
3334,1140351.0,14.0
3335,1150591.0,11.0
3336,152378.0,13.0
3337,1033354.0,11.0
3338,1097992.0,10.0
3339,1101852.0,14.0
3340,1145194.0,11.0
3341,1161698.0,14.0
3342,1162265.0,14.0
3343,1162639.0,11.0
3344,1165739.0,10.0
3345,1162696.0,13.0
3346,1081173.0,14.0
3347,116742.0,13.0
3348,1019966.0,10.0
3349,1126258.0,15.0
3350,1092928.0,13.0
3351,1163919.0,12.0
3352,1162395.0,15.0
3353,1138909.0,15.0
3354,1164748.0,10.0
3355,1166264.0,15.0
3356,1138881.0,10.0
3357,1149761.0,11.0
3358,1163967.0,15.0
3359,1166141.0,14.0
3360,1166259.0,12.0
3361,1161522.0,10.0
3362,1145679.0,15.0
3363,1011151.0,10.0
3364,1084494.0,11.0
3365,1156017.0,14.0
3366,1011626.0,10.0
3367,1165884.0,14.0
3368,1166412.0,12.0
3369,1145681.0,15.0
3370,102451.0,12.0
3371,1045095.0,14.0
3372,1156926.0,14.0
3373,109473.0,12.0
3374,1112506.0,13.0
3375,1034997.0,11.0
3376,1014144.0,12.0
3377,1087201.0,10.0
3378,1164023.0,11.0
3379,1013613.0,11.0
3380,1013792.0,15.0
3381,1030555.0,11.0
3382,1138903.0,11.0
3383,1115757.0,14.0
3384,1150537.0,10.0
3385,1012250.0,11.0
3386,1110628.0,13.0
3387,1161948.0,14.0
3388,1086932.0,14.0
3389,1158242.0,10.0
3390,110887.0,14.0
3391,1036694.0,13.0
3392,1100803.0,11.0
3393,1108014.0,14.0
3394,1152374.0,11.0
3395,1097930.0,11.0
3396,1164742.0,11.0
3397,1125484.0,11.0
3398,1158021.0,13.0
3399,1038146.0,10.0
3400,1162378.0,12.0
3401,1163988.0,10.0
3402,1153885.0,11.0
3403,151242.0,13.0
3404,1149749.0,11.0
3405,1022311.0,10.0
3406,1098077.0,13.0
3407,1113347.0,13.0
3408,1153870.0,12.0
3409,1163901.0,15.0
3410,1023707.0,10.0
3411,1158037.0,11.0
3412,1148995.0,12.0
3413,1030412.0,11.0
3414,1125728.0,13.0
3415,1126329.0,14.0
3416,1138895.0,15.0
3417,1164761.0,13.0
3418,1013132.0,14.0
3419,1105244.0,14.0
3420,1125644.0,11.0
3421,1164075.0,11.0
3422,1035638.0,12.0
3423,1059864.0,10.0
3424,1157140.0,10.0
3425,1163926.0,15.0
3426,1132632.0,14.0
3427,1021710.0,14.0
3428,1167050.0,10.0
3429,1156022.0,11.0
3430,1021673.0,13.0
3431,1030537.0,15.0
3432,112342.0,11.0
3433,1023509.0,10.0
3434,1039375.0,11.0
3435,1076204.0,14.0
3436,1076228.0,10.0
3437,1084306.0,15.0
3438,1084491.0,14.0
3439,1086963.0,13.0
3440,1087042.0,12.0
3441,1090532.0,13.0
3442,1092744.0,15.0
3443,1162730.0,10.0
3444,1019955.0,11.0
3445,1156892.0,11.0
3446,1014102.0,11.0
3447,1162397.0,12.0
3448,1149767.0,14.0
3449,1013353.0,11.0
3450,1029876.0,12.0
3451,1105823.0,11.0
3452,1092911.0,15.0
3453,1150429.0,10.0
3454,1023143.0,10.0
3455,1026697.0,15.0
3456,1074766.0,11.0
3457,1116778.0,10.0
3458,1023234.0,11.0
3459,1051454.0,10.0
3460,1152884.0,13.0
3461,1161994.0,10.0
3462,1043069.0,14.0
3463,1163896.0,10.0
3464,1078750.0,13.0
3465,1161088.0,10.0
3466,1165557.0,13.0
3467,1107688.0,13.0
3468,1029168.0,14.0
3469,1161095.0,13.0
3470,1011303.0,12.0
3471,1023706.0,13.0
3472,1055690.0,14.0
3473,1059829.0,14.0
3474,1084592.0,13.0
3475,1124642.0,12.0
3476,1132553.0,11.0
3477,1164729.0,10.0
3478,1166451.0,10.0
3479,1166255.0,15.0
3480,1166483.0,10.0
3481,1161532.0,15.0
3482,1149974.0,14.0
3483,1156843.0,12.0
3484,1152810.0,14.0
3485,102088.0,14.0
3486,1033361.0,14.0
3487,1045239.0,14.0
3488,1156699.0,14.0
3489,1149475.0,14.0
3490,1162431.0,11.0
3491,1103843.0,15.0
3492,1165550.0,12.0
3493,1164067.0,13.0
3494,1013022.0,15.0
3495,1097760.0,15.0
3496,1145733.0,13.0
3497,1030787.0,12.0
3498,1078168.0,15.0
3499,1154588.0,12.0
3500,1157954.0,13.0
3501,1158098.0,14.0
3502,179975.0,12.0
3503,1110523.0,11.0
3504,1097818.0,14.0
3505,1059795.0,15.0
3506,1138882.0,10.0
3507,1011363.0,12.0
3508,1012254.0,11.0
3509,1034049.0,10.0
3510,1055003.0,14.0
3511,1086943.0,10.0
3512,1145756.0,12.0
3513,1162369.0,14.0
3514,1166134.0,15.0
3515,1166978.0,11.0
3516,1161112.0,11.0
3517,1034652.0,11.0
3518,1042992.0,11.0
3519,1023525.0,15.0
3520,1058853.0,15.0
3521,1107692.0,10.0
3522,112341.0,11.0
3523,1040746.0,11.0
3524,1150433.0,15.0
3525,1107999.0,10.0
3526,1108090.0,13.0
3527,1156920.0,11.0
3528,1023676.0,10.0
3529,1068159.0,12.0
3530,1129172.0,12.0
3531,1162691.0,14.0
3532,1074715.0,15.0
3533,1125782.0,15.0
3534,1023093.0,14.0
3535,1084276.0,12.0
3536,1086052.0,12.0
3537,1098010.0,12.0
3538,1051109.0,10.0
3539,1076205.0,15.0
3540,1124646.0,12.0
3541,1149968.0,11.0
3542,1153112.0,14.0
3543,1156930.0,13.0
3544,1166153.0,12.0
3545,1015004.0,15.0
3546,1025644.0,10.0
3547,1161517.0,11.0
3548,1011401.0,11.0
3549,1153320.0,14.0
3550,1161081.0,14.0
3551,1162374.0,12.0
3552,1149759.0,13.0
3553,1094128.0,10.0
3554,1107517.0,15.0
3555,1149479.0,15.0
3556,1162437.0,11.0
3557,1164773.0,10.0
3558,1132660.0,10.0
3559,1097631.0,12.0
3560,1033770.0,12.0
3561,1058867.0,12.0
3562,1087966.0,15.0
3563,1125399.0,13.0
3564,1160477.0,14.0
3565,122159.0,11.0
3566,1012943.0,14.0
3567,1154564.0,12.0
3568,1163807.0,10.0
3569,1102174.0,13.0
3570,1021672.0,12.0
3571,1094476.0,10.0
3572,1161704.0,11.0
3573,1153987.0,10.0
3574,1156810.0,10.0
3575,1152349.0,13.0
3576,1108004.0,12.0
3577,1124636.0,13.0
3578,1149183.0,15.0
3579,1162424.0,14.0
3580,1074724.0,13.0
3581,1164181.0,11.0
3582,1067768.0,11.0
3583,1153986.0,12.0
3584,1163969.0,15.0
3585,102015.0,13.0
3586,1138884.0,15.0
3587,1013966.0,15.0
3588,1030081.0,11.0
3589,1125394.0,13.0
3590,1124583.0,10.0
3591,1021606.0,12.0
3592,1015020.0,10.0
3593,1020427.0,13.0
3594,1021663.0,15.0
3595,1073333.0,11.0
3596,1011244.0,10.0
3597,1023145.0,10.0
3598,1107686.0,10.0
3599,1108718.0,13.0
3600,1125645.0,14.0
3601,1145575.0,14.0
3602,1161653.0,13.0
3603,1165988.0,10.0
3604,1126115.0,13.0
3605,1020371.0,15.0
3606,1074770.0,12.0
3607,1165566.0,13.0
3608,1164027.0,14.0
3609,1010968.0,13.0
3610,1011754.0,11.0
3611,1054742.0,14.0
3612,1033362.0,15.0
3613,1166431.0,14.0
3614,1013934.0,13.0
3615,1078741.0,13.0
3616,1107997.0,15.0
3617,1167085.0,10.0
3618,1106924.0,14.0
3619,1153862.0,12.0
3620,1154800.0,11.0
3621,1014896.0,12.0
3622,1165552.0,11.0
3623,1165983.0,14.0
3624,1014979.0,13.0
3625,1027881.0,15.0
3626,1108003.0,11.0
3627,1154593.0,10.0
3628,1164719.0,13.0
3629,179936.0,12.0
3630,1014132.0,11.0
3631,1166464.0,11.0
3632,1011234.0,14.0
3633,1138896.0,13.0
3634,1107151.0,10.0
3635,102568.0,11.0
3636,1150385.0,11.0
3637,1154750.0,11.0
3638,1167093.0,13.0
3639,1097830.0,12.0
3640,1021318.0,10.0
3641,1022912.0,10.0
3642,1138916.0,15.0
3643,1153617.0,15.0
3644,1163981.0,10.0
3645,1097815.0,14.0
3646,1154455.0,10.0
3647,1011661.0,11.0
3648,1156587.0,13.0
3649,1163983.0,11.0
3650,1166438.0,10.0
3651,1163956.0,12.0
3652,1011143.0,15.0
3653,1033722.0,12.0
3654,1094624.0,15.0
3655,1166293.0,15.0
3656,1153860.0,15.0
3657,1013066.0,12.0
3658,1129188.0,11.0
3659,1165745.0,14.0
3660,202512.0,14.0
3661,1122876.0,13.0
3662,102321.0,14.0
3663,1005292.0,11.0
3664,1145353.0,13.0
3665,1156016.0,11.0
3666,1012937.0,14.0
3667,1145502.0,11.0
3668,1132742.0,14.0
3669,1021661.0,12.0
3670,1105282.0,11.0
3671,1149345.0,15.0
3672,1153603.0,10.0
3673,1157536.0,10.0
3674,1078761.0,13.0
3675,1097723.0,12.0
3676,1098106.0,14.0
3677,1162716.0,10.0
3678,1156941.0,14.0
3679,1161241.0,15.0
3680,1105263.0,14.0
3681,1012961.0,15.0
3682,1145715.0,10.0
3683,1154571.0,10.0
3684,1158068.0,12.0
3685,1166268.0,11.0
3686,158938.0,13.0
3687,1138893.0,15.0
3688,1166325.0,15.0
3689,108541.0,10.0
3690,1011529.0,14.0
3691,1074734.0,15.0
3692,1138885.0,11.0
3693,106119.0,15.0
3694,1104830.0,10.0
3695,1163973.0,14.0
3696,1097952.0,14.0
3697,1161116.0,14.0
3698,1161727.0,13.0
3699,1027193.0,11.0
3700,1057534.0,14.0
3701,1149371.0,14.0
3702,1054760.0,11.0
3703,1126427.0,12.0
3704,1033206.0,12.0
3705,1107731.0,13.0
3706,1094396.0,13.0
3707,1104543.0,14.0
3708,1065194.0,12.0
3709,1165979.0,15.0
3710,109479.0,14.0
3711,1019634.0,11.0
3712,1086578.0,15.0
3713,1107695.0,10.0
3714,1107750.0,10.0
3715,1132590.0,12.0
3716,1153600.0,15.0
3717,1156813.0,12.0
3718,1157384.0,13.0
3719,1164750.0,14.0
3720,1166196.0,12.0
3721,1014153.0,10.0
3722,1152597.0,10.0
3723,1158025.0,10.0
3724,1150251.0,10.0
3725,1163818.0,13.0
3726,1105280.0,11.0
3727,1139434.0,14.0
3728,182534.0,10.0
3729,1011581.0,12.0
3730,1138906.0,12.0
3731,1152840.0,13.0
3732,1153291.0,12.0
3733,1153610.0,12.0
3734,1166273.0,12.0
3735,1166274.0,13.0
3736,1023663.0,12.0
3737,1076208.0,11.0
3738,109413.0,13.0
3739,1013487.0,10.0
3740,1156831.0,10.0
3741,1163950.0,12.0
3742,1053343.0,10.0
3743,1161075.0,14.0
3744,1164768.0,14.0
3745,1011227.0,12.0
3746,1166406.0,14.0
3747,1027117.0,12.0
3748,1052848.0,13.0
3749,1165749.0,10.0
3750,1156593.0,12.0
3751,1005525.0,12.0
3752,1110500.0,12.0
3753,1165982.0,13.0
3754,1019963.0,13.0
3755,1162199.0,15.0
3756,1145582.0,14.0
3757,1068391.0,15.0
3758,1107990.0,14.0
3759,1166059.0,15.0
3760,1027858.0,15.0
3761,1123064.0,11.0
3762,1160819.0,11.0
3763,1107740.0,12.0
3764,1125393.0,13.0
3765,1152878.0,11.0
3766,1156896.0,15.0
3767,1163768.0,12.0
3768,1058863.0,10.0
3769,112338.0,10.0
3770,1014917.0,13.0
3771,1052773.0,12.0
3772,1078788.0,14.0
3773,1088752.0,15.0
3774,1097820.0,12.0
3775,1105553.0,14.0
3776,1153883.0,11.0
3777,1154598.0,14.0
3778,1154917.0,10.0
3779,1157531.0,11.0
3780,1166976.0,12.0
3781,1149938.0,11.0
3782,1138914.0,11.0
3783,1094596.0,13.0
3784,1014077.0,13.0
3785,1138887.0,15.0
3786,1125652.0,13.0
3787,1012726.0,12.0
3788,1063531.0,10.0
3789,1165546.0,12.0
3790,1106837.0,9.0
3791,1149135.0,8.0
3792,1010770.0,12.0
3793,1052839.0,11.0
3794,1068441.0,8.0
3795,1079289.0,11.0
3796,1165973.0,10.0
3797,1164049.0,12.0
3798,1022917.0,8.0
3799,1166488.0,9.0
3800,1045140.0,9.0
3801,1106682.0,10.0
3802,1153281.0,10.0
3803,1162722.0,9.0
3804,1164176.0,12.0
3805,1166429.0,11.0
3806,1033213.0,9.0
3807,1034655.0,9.0
3808,1093565.0,9.0
3809,1161665.0,9.0
3810,1165532.0,12.0
3811,1123067.0,10.0
3812,1098061.0,11.0
3813,1152364.0,8.0
3814,1157136.0,8.0
3815,1079461.0,11.0
3816,1145474.0,12.0
3817,1145587.0,10.0
3818,1037132.0,8.0
3819,1152375.0,11.0
3820,1162352.0,10.0
3821,1165589.0,10.0
3822,1162242.0,8.0
3823,1036893.0,9.0
3824,1028503.0,10.0
3825,1028526.0,9.0
3826,1097855.0,10.0
3827,1044829.0,12.0
3828,1027314.0,8.0
3829,1078751.0,12.0
3830,1085775.0,8.0
3831,1126470.0,12.0
3832,1138939.0,8.0
3833,1166116.0,11.0
3834,1166414.0,10.0
3835,1156695.0,10.0
3836,108188.0,11.0
3837,1156939.0,8.0
3838,100312.0,9.0
3839,1051122.0,7.0
3840,1091699.0,9.0
3841,1123047.0,12.0
3842,1140384.0,11.0
3843,1153380.0,7.0
3844,1156824.0,10.0
3845,1162347.0,12.0
3846,1166834.0,10.0
3847,223282.0,9.0
3848,1149254.0,8.0
3849,1097857.0,7.0
3850,1125459.0,9.0
3851,1040745.0,12.0
3852,1033755.0,10.0
3853,1081026.0,9.0
3854,1097986.0,8.0
3855,1164069.0,11.0
3856,1162601.0,11.0
3857,1011018.0,10.0
3858,1076279.0,11.0
3859,1086959.0,7.0
3860,1162702.0,9.0
3861,1161666.0,11.0
3862,1165524.0,11.0
3863,1034083.0,11.0
3864,1156814.0,8.0
3865,1051952.0,11.0
3866,1088937.0,9.0
3867,1125705.0,9.0
3868,1162381.0,7.0
3869,1023512.0,8.0
3870,1132514.0,8.0
3871,1165593.0,11.0
3872,1054616.0,7.0
3873,1027378.0,10.0
3874,1132555.0,8.0
3875,1162360.0,11.0
3876,1060716.0,9.0
3877,1052772.0,8.0
3878,1078646.0,9.0
3879,1156944.0,12.0
3880,1152576.0,8.0
3881,1125456.0,9.0
3882,1163978.0,8.0
3883,1132745.0,8.0
3884,1163933.0,7.0
3885,1089756.0,10.0
3886,1106925.0,9.0
3887,1107979.0,12.0
3888,1153476.0,7.0
3889,1156768.0,7.0
3890,1156830.0,9.0
3891,1156895.0,10.0
3892,1005513.0,8.0
3893,1043194.0,10.0
3894,1081373.0,7.0
3895,1125453.0,10.0
3896,1126089.0,8.0
3897,1156595.0,9.0
3898,1161074.0,7.0
3899,1162664.0,10.0
3900,1166135.0,11.0
3901,1054749.0,9.0
3902,1023686.0,12.0
3903,1025639.0,12.0
3904,1020370.0,11.0
3905,180051.0,10.0
3906,1020356.0,9.0
3907,1162629.0,11.0
3908,1153293.0,12.0
3909,1014090.0,10.0
3910,1054752.0,8.0
3911,1097759.0,8.0
3912,1118937.0,11.0
3913,1123052.0,7.0
3914,1125654.0,12.0
3915,1154908.0,9.0
3916,1161670.0,11.0
3917,1162606.0,7.0
3918,1162675.0,12.0
3919,1118443.0,11.0
3920,1061021.0,12.0
3921,1068394.0,11.0
3922,1107703.0,8.0
3923,1162723.0,7.0
3924,1022900.0,12.0
3925,1125386.0,11.0
3926,1154548.0,7.0
3927,1158252.0,12.0
3928,1159714.0,7.0
3929,1164108.0,8.0
3930,1111587.0,7.0
3931,1039388.0,12.0
3932,1152359.0,11.0
3933,1154888.0,11.0
3934,1162217.0,7.0
3935,1118306.0,10.0
3936,1011058.0,9.0
3937,1023190.0,7.0
3938,1076206.0,8.0
3939,1154738.0,10.0
3940,1156884.0,12.0
3941,1010799.0,12.0
3942,1013233.0,9.0
3943,1048549.0,8.0
3944,1013477.0,7.0
3945,1138894.0,9.0
3946,1014079.0,9.0
3947,1023226.0,8.0
3948,1039371.0,9.0
3949,1063486.0,10.0
3950,1098000.0,10.0
3951,1116188.0,7.0
3952,1148443.0,9.0
3953,1149369.0,7.0
3954,1115756.0,9.0
3955,1165523.0,8.0
3956,1163914.0,10.0
3957,1150382.0,10.0
3958,1154538.0,9.0
3959,1164004.0,9.0
3960,1078659.0,11.0
3961,1020367.0,12.0
3962,1023698.0,11.0
3963,1054999.0,12.0
3964,1111969.0,9.0
3965,1126410.0,12.0
3966,1154742.0,10.0
3967,212694.0,10.0
3968,1091499.0,8.0
3969,1111971.0,10.0
3970,1125651.0,12.0
3971,1154024.0,9.0
3972,1028567.0,7.0
3973,1159710.0,7.0
3974,1080272.0,12.0
3975,1158010.0,7.0
3976,1054743.0,7.0
3977,1138898.0,12.0
3978,1166023.0,8.0
3979,1070497.0,9.0
3980,1105639.0,9.0
3981,1145400.0,10.0
3982,1149791.0,11.0
3983,1165526.0,10.0
3984,1166164.0,11.0
3985,1023682.0,8.0
3986,1052084.0,12.0
3987,1163787.0,11.0
3988,1028869.0,7.0
3989,1065024.0,7.0
3990,1159725.0,8.0
3991,1079315.0,10.0
3992,1082715.0,11.0
3993,1164738.0,9.0
3994,1048676.0,7.0
3995,1013478.0,7.0
3996,1045218.0,10.0
3997,1076227.0,9.0
3998,1103823.0,8.0
3999,1162367.0,8.0
4000,1126097.0,9.0
4001,1163953.0,12.0
4002,1013213.0,7.0
4003,1024529.0,12.0
4004,1153877.0,7.0
4005,1036508.0,11.0
4006,1080263.0,11.0
4007,1020176.0,12.0
4008,1023566.0,10.0
4009,1029887.0,10.0
4010,1097813.0,11.0
4011,1106325.0,9.0
4012,1149935.0,10.0
4013,1161535.0,12.0
4014,1161663.0,12.0
4015,1019954.0,9.0
4016,1125418.0,7.0
4017,1154555.0,7.0
4018,1027429.0,8.0
4019,1140335.0,12.0
4020,1161262.0,8.0
4021,1107687.0,9.0
4022,1111036.0,10.0
4023,1153859.0,11.0
4024,1156698.0,11.0
4025,1157535.0,10.0
4026,1158036.0,11.0
4027,1162689.0,9.0
4028,1020281.0,9.0
4029,1074709.0,7.0
4030,1162264.0,10.0
4031,1162220.0,9.0
4032,1154890.0,8.0
4033,1166421.0,10.0
4034,112334.0,12.0
4035,1097712.0,11.0
4036,1110110.0,9.0
4037,1163916.0,11.0
4038,1116098.0,7.0
4039,1089893.0,7.0
4040,1138899.0,10.0
4041,1161073.0,10.0
4042,1011599.0,7.0
4043,1011668.0,11.0
4044,1027135.0,7.0
4045,1097980.0,7.0
4046,1125455.0,12.0
4047,1126320.0,11.0
4048,1132539.0,7.0
4049,1145423.0,10.0
4050,1154907.0,12.0
4051,1157369.0,12.0
4052,1158015.0,7.0
4053,1162380.0,11.0
4054,1166266.0,7.0
4055,1107681.0,12.0
4056,1145752.0,8.0
4057,152315.0,7.0
4058,1020036.0,10.0
4059,1156644.0,10.0
4060,1057274.0,7.0
4061,1148571.0,10.0
4062,1107712.0,7.0
4063,1149154.0,7.0
4064,1154029.0,7.0
4065,1126143.0,12.0
4066,1138907.0,9.0
4067,1152827.0,10.0
4068,1161089.0,10.0
4069,1166449.0,11.0
4070,1021530.0,9.0
4071,1074710.0,9.0
4072,1097974.0,9.0
4073,1103826.0,8.0
4074,1162011.0,7.0
4075,1164721.0,10.0
4076,1027889.0,9.0
4077,1156591.0,9.0
4078,1156914.0,12.0
4079,1165529.0,10.0
4080,1012941.0,8.0
4081,1015800.0,10.0
4082,1011136.0,12.0
4083,1154864.0,9.0
4084,1149627.0,10.0
4085,1014200.0,12.0
4086,1052782.0,10.0
4087,1089203.0,8.0
4088,1118417.0,12.0
4089,1162198.0,11.0
4090,1166958.0,10.0
4091,1166009.0,10.0
4092,1149368.0,11.0
4093,1162724.0,12.0
4094,1034058.0,7.0
4095,1060719.0,7.0
4096,1158107.0,10.0
4097,1161983.0,7.0
4098,1149359.0,11.0
4099,1158041.0,8.0
4100,1162357.0,7.0
4101,1165517.0,7.0
4102,1059768.0,10.0
4103,1145628.0,9.0
4104,1156799.0,9.0
4105,1111788.0,7.0
4106,1152388.0,10.0
4107,113817.0,11.0
4108,1167082.0,8.0
4109,1013682.0,10.0
4110,1033357.0,10.0
4111,1156023.0,8.0
4112,1161086.0,12.0
4113,1098079.0,7.0
4114,1161536.0,8.0
4115,1060736.0,10.0
4116,1105653.0,11.0
4117,1055071.0,10.0
4118,1163963.0,8.0
4119,1052775.0,7.0
4120,1094311.0,10.0
4121,1097908.0,8.0
4122,1132643.0,12.0
4123,1138905.0,8.0
4124,1162382.0,7.0
4125,1164098.0,12.0
4126,1165987.0,10.0
4127,1006730.0,9.0
4128,1023717.0,7.0
4129,1094437.0,8.0
4130,1020334.0,10.0
4131,1152596.0,12.0
4132,1158001.0,8.0
4133,1034222.0,5.0
4134,1026739.0,5.0
4135,1060766.0,9.0
4136,1108688.0,10.0
4137,1157382.0,8.0
4138,1161981.0,6.0
4139,1165554.0,8.0
4140,1166389.0,7.0
4141,1154576.0,8.0
4142,1014082.0,9.0
4143,1021688.0,10.0
4144,1023556.0,10.0
4145,1164464.0,5.0
4146,1063575.0,6.0
4147,1150535.0,5.0
4148,1158030.0,6.0
4149,1162209.0,7.0
4150,1165592.0,10.0
4151,1011167.0,7.0
4152,1154836.0,8.0
4153,151480.0,6.0
4154,1039396.0,5.0
4155,1076288.0,7.0
4156,1126165.0,5.0
4157,1145362.0,10.0
4158,1011140.0,10.0
4159,1033754.0,7.0
4160,1052085.0,5.0
4161,1066828.0,7.0
4162,1079280.0,5.0
4163,1145479.0,5.0
4164,1149137.0,5.0
4165,1156817.0,10.0
4166,1157540.0,8.0
4167,1161978.0,10.0
4168,1164021.0,7.0
4169,1164131.0,5.0
4170,1164778.0,5.0
4171,1019976.0,6.0
4172,1156918.0,7.0
4173,1055305.0,9.0
4174,1056111.0,9.0
4175,1149239.0,7.0
4176,1011473.0,7.0
4177,1097731.0,6.0
4178,1126211.0,9.0
4179,1126443.0,6.0
4180,1161526.0,7.0
4181,1129209.0,9.0
4182,1164749.0,6.0
4183,1125637.0,7.0
4184,1013188.0,7.0
4185,1019971.0,5.0
4186,1026537.0,8.0
4187,1097822.0,5.0
4188,1014103.0,7.0
4189,1105288.0,5.0
4190,1126209.0,9.0
4191,1164734.0,7.0
4192,184637.0,6.0
4193,1045100.0,10.0
4194,1126467.0,5.0
4195,1132508.0,6.0
4196,1153279.0,7.0
4197,1158045.0,6.0
4198,1161942.0,5.0
4199,1162194.0,7.0
4200,1166289.0,5.0
4201,1132494.0,8.0
4202,1013289.0,8.0
4203,1052778.0,9.0
4204,1154563.0,5.0
4205,1126135.0,5.0
4206,1079303.0,8.0
4207,1162371.0,10.0
4208,1157571.0,9.0
4209,1164072.0,9.0
4210,1012992.0,9.0
4211,1079288.0,5.0
4212,1126190.0,9.0
4213,1013191.0,7.0
4214,1149182.0,9.0
4215,1014846.0,10.0
4216,1079488.0,7.0
4217,1089017.0,5.0
4218,1162392.0,6.0
4219,1166413.0,10.0
4220,116414.0,5.0
4221,1020291.0,7.0
4222,1028535.0,6.0
4223,1043837.0,9.0
4224,1068548.0,7.0
4225,1097598.0,8.0
4226,1097899.0,9.0
4227,1102862.0,7.0
4228,1161971.0,8.0
4229,1164733.0,8.0
4230,1164743.0,6.0
4231,1020028.0,7.0
4232,1156921.0,8.0
4233,1083215.0,5.0
4234,1166107.0,8.0
4235,1011687.0,10.0
4236,1149161.0,10.0
4237,1152341.0,6.0
4238,1023635.0,8.0
4239,1011575.0,7.0
4240,1045094.0,10.0
4241,1149747.0,10.0
4242,1105251.0,8.0
4243,1150381.0,6.0
4244,122156.0,9.0
4245,1162393.0,10.0
4246,1164065.0,9.0
4247,108509.0,6.0
4248,1026633.0,7.0
4249,1145501.0,7.0
4250,1156802.0,5.0
4251,1027867.0,7.0
4252,1149473.0,8.0
4253,1150651.0,5.0
4254,1161130.0,8.0
4255,1161183.0,8.0
4256,1164771.0,8.0
4257,1089007.0,7.0
4258,1026900.0,10.0
4259,1154842.0,7.0
4260,1010873.0,9.0
4261,1052793.0,7.0
4262,1122890.0,10.0
4263,1124542.0,6.0
4264,1013886.0,8.0
4265,1021965.0,9.0
4266,1052784.0,7.0
4267,1124641.0,7.0
4268,1138940.0,8.0
4269,1161519.0,9.0
4270,1165527.0,7.0
4271,152329.0,9.0
4272,1013960.0,7.0
4273,1097754.0,9.0
4274,1157997.0,10.0
4275,1085484.0,9.0
4276,1060088.0,8.0
4277,1013893.0,10.0
4278,1161998.0,5.0
4279,1021919.0,8.0
4280,108604.0,6.0
4281,110925.0,8.0
4282,1019674.0,9.0
4283,1045771.0,9.0
4284,1074752.0,5.0
4285,1126458.0,7.0
4286,1132698.0,10.0
4287,1145427.0,8.0
4288,1152385.0,10.0
4289,1152805.0,7.0
4290,1162204.0,10.0
4291,1166204.0,5.0
4292,1034212.0,9.0
4293,1153465.0,10.0
4294,1164015.0,7.0
4295,1165710.0,10.0
4296,1020374.0,8.0
4297,1103844.0,6.0
4298,1154015.0,8.0
4299,1125695.0,7.0
4300,1013239.0,6.0
4301,1153891.0,5.0
4302,1082593.0,10.0
4303,1158024.0,9.0
4304,1026692.0,8.0
4305,1019637.0,6.0
4306,1156842.0,7.0
4307,1021949.0,7.0
4308,1157586.0,10.0
4309,1081672.0,6.0
4310,1013225.0,8.0
4311,1033242.0,10.0
4312,1037231.0,10.0
4313,1132547.0,8.0
4314,1149197.0,5.0
4315,1154866.0,5.0
4316,1161673.0,7.0
4317,1166419.0,7.0
4318,1132517.0,8.0
4319,1145475.0,5.0
4320,1149783.0,5.0
4321,1162612.0,5.0
4322,1164054.0,9.0
4323,101838.0,8.0
4324,1045234.0,9.0
4325,1101970.0,8.0
4326,1097843.0,6.0
4327,1080282.0,8.0
4328,1153297.0,7.0
4329,1011556.0,7.0
4330,1088883.0,9.0
4331,1125635.0,6.0
4332,1165751.0,7.0
4333,1023683.0,8.0
4334,1094436.0,9.0
4335,1010959.0,10.0
4336,1153472.0,7.0
4337,1125439.0,8.0
4338,1153081.0,8.0
4339,1021666.0,8.0
4340,1149464.0,9.0
4341,1165857.0,5.0
4342,1098041.0,6.0
4343,1164086.0,6.0
4344,1163918.0,5.0
4345,1023259.0,10.0
4346,1074704.0,5.0
4347,1150391.0,5.0
4348,1163995.0,10.0
4349,1157581.0,8.0
4350,1162686.0,10.0
4351,1149144.0,9.0
4352,1162621.0,8.0
4353,1132609.0,7.0
4354,1153876.0,8.0
4355,1011070.0,5.0
4356,1013365.0,6.0
4357,1052781.0,8.0
4358,1161102.0,9.0
4359,1107521.0,6.0
4360,1149750.0,8.0
4361,1164109.0,8.0
4362,1054655.0,5.0
4363,1164373.0,10.0
4364,1080886.0,7.0
4365,202569.0,5.0
4366,1010912.0,8.0
4367,1086551.0,7.0
4368,1105523.0,8.0
4369,1161539.0,6.0
4370,1026988.0,9.0
4371,1125436.0,8.0
4372,1055533.0,10.0
4373,1118372.0,7.0
4374,1013688.0,10.0
4375,1156893.0,7.0
4376,1163957.0,7.0
4377,1163985.0,9.0
4378,1107693.0,5.0
4379,1157132.0,6.0
4380,1118326.0,10.0
4381,115646.0,9.0
4382,1154464.0,10.0
4383,1161092.0,9.0
4384,1108007.0,7.0
4385,1157992.0,6.0
4386,1098021.0,6.0
4387,1162208.0,10.0
4388,1029598.0,9.0
4389,1125657.0,7.0
4390,1161109.0,8.0
4391,1122871.0,6.0
4392,1148435.0,5.0
4393,1162377.0,9.0
4394,1021537.0,6.0
4395,1111808.0,7.0
4396,1150383.0,10.0
4397,1154030.0,7.0
